2013 FED Number,2013 FED Name,All votes,Conservative votes,NDP-New Democratic Party votes,Liberal votes,Bloc Quebecois votes,Green Party votes,Other votes,Province and territory numeric code,2013 FED - Population,2003 FED - 2011 Population,Population transferred to 2013 FED
48032,Sherwood Park--Fort Saskatchewan,985,766,94,62,0,56,7,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,1,0,0,0,0,0,0,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,47,37,7,1,0,2,0,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,104,77,15,5,0,6,0,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,9433,7189,1293,336,0,573,42,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,26,21,1,3,0,0,0,48,111541,117230,23830
48032,Sherwood Park--Fort Saskatchewan,76,58,7,5,0,7,0,48,111541,117230,23830
48033,Sturgeon River--Parkland,2927,2393,258,185,0,91,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,53,37,9,6,0,1,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,183,158,11,8,0,6,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,22666,17813,2790,1226,0,837,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,64,30,7,23,0,3,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,446,334,49,45,0,18,0,48,105733,151389,63668
48033,Sturgeon River--Parkland,4,3,0,0,0,0,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,10,8,1,0,0,1,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,172,134,16,15,0,7,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,275,223,27,17,0,8,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,968,740,117,64,0,47,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,44,33,5,5,0,1,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,133,86,19,18,0,10,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,44,35,6,2,0,2,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,94,79,9,2,0,4,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,128,95,16,12,0,5,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,204,170,18,9,0,8,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,242,188,28,17,0,10,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,12115,9033,1891,634,0,557,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,117,91,7,13,0,6,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,145,117,12,13,0,3,0,48,105733,108518,36832
48033,Sturgeon River--Parkland,2,1,0,0,0,0,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,4,3,0,0,0,0,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,92,75,8,3,0,5,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,270,212,31,6,0,19,2,48,105733,105526,5233
48033,Sturgeon River--Parkland,8,6,2,0,0,0,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,26,20,3,1,0,1,1,48,105733,105526,5233
48033,Sturgeon River--Parkland,63,52,7,2,0,2,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,190,140,27,9,0,11,4,48,105733,105526,5233
48033,Sturgeon River--Parkland,141,123,9,3,0,5,1,48,105733,105526,5233
48033,Sturgeon River--Parkland,305,242,44,4,0,13,3,48,105733,105526,5233
48033,Sturgeon River--Parkland,1446,1095,227,41,0,60,23,48,105733,105526,5233
48033,Sturgeon River--Parkland,4,2,1,1,0,0,0,48,105733,105526,5233
48033,Sturgeon River--Parkland,22,18,2,1,0,1,1,48,105733,105526,5233
48034,Yellowhead,3,3,0,0,0,0,0,48,98855,113780,22221
48034,Yellowhead,97,80,9,5,0,4,0,48,98855,113780,22221
48034,Yellowhead,150,128,11,5,0,7,0,48,98855,113780,22221
48034,Yellowhead,379,339,20,6,0,14,0,48,98855,113780,22221
48034,Yellowhead,365,313,32,11,0,9,0,48,98855,113780,22221
48034,Yellowhead,44,37,4,1,0,1,0,48,98855,113780,22221
48034,Yellowhead,104,87,8,6,0,3,0,48,98855,113780,22221
48034,Yellowhead,2,2,0,0,0,0,0,48,98855,113780,22221
48034,Yellowhead,23,20,1,0,0,1,0,48,98855,113780,22221
48034,Yellowhead,22,19,2,0,0,1,0,48,98855,113780,22221
48034,Yellowhead,35,31,3,0,0,1,0,48,98855,113780,22221
48034,Yellowhead,21,18,2,0,0,1,0,48,98855,113780,22221
48034,Yellowhead,244,218,15,5,0,6,0,48,98855,113780,22221
48034,Yellowhead,237,215,11,5,0,6,0,48,98855,113780,22221
48034,Yellowhead,187,169,10,1,0,7,0,48,98855,113780,22221
48034,Yellowhead,146,135,6,1,0,3,0,48,98855,113780,22221
48034,Yellowhead,235,204,17,6,0,8,0,48,98855,113780,22221
48034,Yellowhead,208,177,18,4,0,9,0,48,98855,113780,22221
48034,Yellowhead,7276,6138,666,153,0,319,0,48,98855,113780,22221
48034,Yellowhead,23,8,3,10,0,2,0,48,98855,113780,22221
48034,Yellowhead,87,68,8,6,0,5,0,48,98855,113780,22221
48034,Yellowhead,19,17,1,1,0,1,0,48,98855,138617,4229
48034,Yellowhead,263,196,29,8,0,27,3,48,98855,138617,4229
48034,Yellowhead,2,1,0,0,0,0,0,48,98855,138617,4229
48034,Yellowhead,29,26,1,1,0,1,0,48,98855,138617,4229
48034,Yellowhead,72,64,3,1,0,4,0,48,98855,138617,4229
48034,Yellowhead,1570,1343,115,38,0,66,8,48,98855,138617,4229
48034,Yellowhead,4,2,0,1,0,0,0,48,98855,138617,4229
48034,Yellowhead,32,23,3,4,0,2,0,48,98855,138617,4229
48034,Yellowhead,57,45,6,1,0,4,1,48,98855,105526,72405
48034,Yellowhead,55,49,3,0,0,3,1,48,98855,105526,72405
48034,Yellowhead,49,40,5,2,0,3,0,48,98855,105526,72405
48034,Yellowhead,105,78,14,5,0,7,2,48,98855,105526,72405
48034,Yellowhead,193,156,24,6,0,5,3,48,98855,105526,72405
48034,Yellowhead,2696,2030,367,108,0,174,17,48,98855,105526,72405
48034,Yellowhead,234,185,19,14,0,7,9,48,98855,105526,72405
48034,Yellowhead,9,7,1,0,0,0,0,48,98855,105526,72405
48034,Yellowhead,50,43,3,1,0,2,1,48,98855,105526,72405
48034,Yellowhead,73,54,10,3,0,4,1,48,98855,105526,72405
48034,Yellowhead,125,108,7,1,0,4,4,48,98855,105526,72405
48034,Yellowhead,142,118,15,3,0,6,0,48,98855,105526,72405
48034,Yellowhead,125,104,12,3,0,2,4,48,98855,105526,72405
48034,Yellowhead,163,130,19,6,0,5,3,48,98855,105526,72405
48034,Yellowhead,127,91,24,4,0,6,2,48,98855,105526,72405
48034,Yellowhead,241,215,11,1,0,12,2,48,98855,105526,72405
48034,Yellowhead,23403,17485,3586,701,0,1372,259,48,98855,105526,72405
48034,Yellowhead,43,20,6,14,0,3,1,48,98855,105526,72405
48034,Yellowhead,244,199,24,6,0,8,7,48,98855,105526,72405
59001,Abbotsford,5,3,1,0,0,0,0,59,96819,133765,96819
59001,Abbotsford,18,10,4,3,0,0,0,59,96819,133765,96819
59001,Abbotsford,16,12,2,2,0,1,0,59,96819,133765,96819
59001,Abbotsford,140,71,35,31,0,2,0,59,96819,133765,96819
59001,Abbotsford,345,266,43,29,0,7,1,59,96819,133765,96819
59001,Abbotsford,287,218,27,33,0,8,0,59,96819,133765,96819
59001,Abbotsford,308,222,0,26,0,16,44,59,96819,133765,96819
59001,Abbotsford,421,304,52,44,0,22,0,59,96819,133765,96819
59001,Abbotsford,3133,2293,469,251,0,114,6,59,96819,133765,96819
59001,Abbotsford,21,16,2,2,0,1,0,59,96819,133765,96819
59001,Abbotsford,696,530,87,52,0,19,8,59,96819,133765,96819
59001,Abbotsford,26,20,5,1,0,1,0,59,96819,133765,96819
59001,Abbotsford,37,24,10,2,0,1,0,59,96819,133765,96819
59001,Abbotsford,74,57,10,5,0,1,0,59,96819,133765,96819
59001,Abbotsford,58,31,16,9,0,2,0,59,96819,133765,96819
59001,Abbotsford,71,37,12,19,0,2,0,59,96819,133765,96819
59001,Abbotsford,195,146,27,15,0,6,0,59,96819,133765,96819
59001,Abbotsford,51,8,16,26,0,1,0,59,96819,133765,96819
59001,Abbotsford,108,27,51,28,0,1,1,59,96819,133765,96819
59001,Abbotsford,43,20,19,1,0,3,0,59,96819,133765,96819
59001,Abbotsford,142,93,35,7,0,8,0,59,96819,133765,96819
59001,Abbotsford,229,159,46,21,0,3,0,59,96819,133765,96819
59001,Abbotsford,30064,19737,6149,2555,0,1490,133,59,96819,133765,96819
59001,Abbotsford,82,38,7,31,0,7,0,59,96819,133765,96819
59001,Abbotsford,897,717,85,65,0,28,2,59,96819,133765,96819
59002,Burnaby North--Seymour,50,20,23,5,0,2,0,59,100632,123275,75505
59002,Burnaby North--Seymour,261,109,113,31,0,6,2,59,100632,123275,75505
59002,Burnaby North--Seymour,307,130,122,46,0,7,2,59,100632,123275,75505
59002,Burnaby North--Seymour,263,113,102,39,0,8,1,59,100632,123275,75505
59002,Burnaby North--Seymour,1937,811,856,203,0,59,8,59,100632,123275,75505
59002,Burnaby North--Seymour,48,21,15,9,0,3,1,59,100632,123275,75505
59002,Burnaby North--Seymour,31,4,19,8,0,0,0,59,100632,123275,75505
59002,Burnaby North--Seymour,108,47,41,15,0,3,1,59,100632,123275,75505
59002,Burnaby North--Seymour,155,59,69,18,0,7,3,59,100632,123275,75505
59002,Burnaby North--Seymour,27199,11136,11906,2807,0,1016,334,59,100632,123275,75505
59002,Burnaby North--Seymour,55,22,16,13,0,4,1,59,100632,123275,75505
59002,Burnaby North--Seymour,365,151,149,54,0,10,1,59,100632,123275,75505
59002,Burnaby North--Seymour,424,210,55,138,0,20,1,59,100632,127330,25127
59002,Burnaby North--Seymour,1419,794,151,415,0,56,3,59,100632,127330,25127
59002,Burnaby North--Seymour,28,12,8,4,0,3,1,59,100632,127330,25127
59002,Burnaby North--Seymour,1,0,0,0,0,0,0,59,100632,127330,25127
59002,Burnaby North--Seymour,68,32,15,17,0,4,0,59,100632,127330,25127
59002,Burnaby North--Seymour,10375,5374,1542,2914,0,467,78,59,100632,127330,25127
59002,Burnaby North--Seymour,18,8,2,6,0,1,0,59,100632,127330,25127
59002,Burnaby North--Seymour,178,96,14,62,0,5,1,59,100632,127330,25127
59003,Burnaby South,38,16,15,6,0,1,0,59,105037,123275,47770
59003,Burnaby South,77,33,30,12,0,2,0,59,105037,123275,47770
59003,Burnaby South,66,27,29,8,0,2,0,59,105037,123275,47770
59003,Burnaby South,349,140,160,37,0,11,1,59,105037,123275,47770
59003,Burnaby South,1950,843,741,288,0,60,18,59,105037,123275,47770
59003,Burnaby South,48,21,15,9,0,3,1,59,105037,123275,47770
59003,Burnaby South,192,66,85,25,0,7,9,59,105037,123275,47770
59003,Burnaby South,3,1,1,0,0,0,0,59,105037,123275,47770
59003,Burnaby South,160,70,61,23,0,5,2,59,105037,123275,47770
59003,Burnaby South,14795,5987,6276,1756,0,531,245,59,105037,123275,47770
59003,Burnaby South,34,13,9,8,0,2,1,59,105037,123275,47770
59003,Burnaby South,221,92,90,33,0,6,0,59,105037,123275,47770
59003,Burnaby South,65,21,34,6,0,3,1,59,105037,131917,57267
59003,Burnaby South,66,31,27,6,0,2,0,59,105037,131917,57267
59003,Burnaby South,319,133,141,35,0,9,2,59,105037,131917,57267
59003,Burnaby South,2219,914,979,260,0,58,8,59,105037,131917,57267
59003,Burnaby South,73,35,31,6,0,1,1,59,105037,131917,57267
59003,Burnaby South,48,17,23,6,0,1,1,59,105037,131917,57267
59003,Burnaby South,0,0,0,0,0,0,0,59,105037,131917,57267
59003,Burnaby South,0,0,0,0,0,0,0,59,105037,131917,57267
59003,Burnaby South,10,5,3,1,0,0,0,59,105037,131917,57267
59003,Burnaby South,45,17,21,3,0,2,1,59,105037,131917,57267
59003,Burnaby South,37,18,14,4,0,1,0,59,105037,131917,57267
59003,Burnaby South,112,44,50,14,0,4,1,59,105037,131917,57267
59003,Burnaby South,132,50,60,15,0,5,1,59,105037,131917,57267
59003,Burnaby South,122,31,76,7,0,6,3,59,105037,131917,57267
59003,Burnaby South,111,35,54,11,0,10,2,59,105037,131917,57267
59003,Burnaby South,159,86,37,30,0,5,1,59,105037,131917,57267
59003,Burnaby South,14877,5661,6916,1641,0,573,86,59,105037,131917,57267
59003,Burnaby South,34,10,9,13,0,1,0,59,105037,131917,57267
59003,Burnaby South,163,54,84,19,0,6,1,59,105037,131917,57267
59004,Cariboo--Prince George,353,250,59,21,0,7,16,59,108252,108840,108252
59004,Cariboo--Prince George,4577,2642,1261,269,0,303,102,59,108252,108840,108252
59004,Cariboo--Prince George,291,146,80,33,0,16,16,59,108252,108840,108252
59004,Cariboo--Prince George,181,139,19,9,0,3,12,59,108252,108840,108252
59004,Cariboo--Prince George,36981,20677,11409,1780,0,2251,864,59,108252,108840,108252
59004,Cariboo--Prince George,111,48,26,29,0,8,1,59,108252,108840,108252
59004,Cariboo--Prince George,743,423,163,50,0,85,22,59,108252,108840,108252
59005,Central Okanagan--Similkameen--Nicola,30,15,8,5,0,3,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,362,210,63,69,0,20,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,1223,687,251,207,0,78,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,187,118,40,24,0,6,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,496,355,78,55,0,8,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,273,173,58,24,0,18,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,283,146,69,34,0,35,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,8808,4498,2401,1064,0,845,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,26,9,4,9,0,4,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,195,135,22,33,0,5,0,59,104398,134732,24681
59005,Central Okanagan--Similkameen--Nicola,0,0,0,0,0,0,0,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,4979,2971,1016,598,0,288,106,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,409,201,107,60,0,29,12,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,0,0,0,0,0,0,0,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,26123,14371,6486,2466,0,2168,632,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,60,31,11,11,0,7,0,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,527,322,88,79,0,33,4,59,104398,113836,70122
59005,Central Okanagan--Similkameen--Nicola,913,490,344,36,0,43,0,59,104398,97952,9595
59005,Central Okanagan--Similkameen--Nicola,47,18,21,4,0,4,0,59,104398,97952,9595
59005,Central Okanagan--Similkameen--Nicola,3833,1900,1606,133,0,194,0,59,104398,97952,9595
59005,Central Okanagan--Similkameen--Nicola,9,3,3,2,0,1,0,59,104398,97952,9595
59005,Central Okanagan--Similkameen--Nicola,110,37,60,5,0,7,0,59,104398,97952,9595
59006,Chilliwack--Hope,12,7,4,1,0,1,0,59,92734,121737,92734
59006,Chilliwack--Hope,476,260,157,36,0,16,7,59,92734,121737,92734
59006,Chilliwack--Hope,4447,2823,818,631,0,143,32,59,92734,121737,92734
59006,Chilliwack--Hope,19,13,3,2,0,1,1,59,92734,121737,92734
59006,Chilliwack--Hope,515,280,107,87,0,24,17,59,92734,121737,92734
59006,Chilliwack--Hope,117,51,53,6,0,5,2,59,92734,121737,92734
59006,Chilliwack--Hope,124,56,41,15,0,10,2,59,92734,121737,92734
59006,Chilliwack--Hope,31847,18861,7678,3413,0,1690,205,59,92734,121737,92734
59006,Chilliwack--Hope,126,66,20,28,0,11,2,59,92734,121737,92734
