Geo_Code,FED_Name,TotBuddhistPct,TotChristianPct,TotAnglicanPct,TotBaptistPct,TotCatholicPct,TotChristianOrthodoxPct,TotLutheranPct,TotPentecostalPct,TotPresbyterianPct,TotUnitedChurchPct,TotOtherChristianPct,TotHinduPct,TotJewishPct,TotMuslimPct,TotSikhPct,TotAboriginalPct,TotOtherPct,TotNoReligiousAffiliationPct,MaleBuddhistPct,MaleChristianPct,MaleAnglicanPct,MaleBaptistPct,MaleCatholicPct,MaleChristianOrthodoxPct,MaleLutheranPct,MalePentecostalPct,MalePresbyterianPct,MaleUnitedChurchPct,MaleOtherChristianPct,MaleHinduPct,MaleJewishPct,MaleMuslimPct,MaleSikhPct,MaleAboriginalPct,MaleOtherPct,MaleNoReligiousAffiliationPct,FemaleBuddhistPct,FemaleChristianPct,FemaleAnglicanPct,FemaleBaptistPct,FemaleCatholicPct,FemaleChristianOrthodoxPct,FemaleLutheranPct,FemalePentecostalPct,FemalePresbyterianPct,FemaleUnitedChurchPct,FemaleOtherChristianPct,FemaleHinduPct,FemaleJewishPct,FemaleMuslimPct,FemaleSikhPct,FemaleAboriginalPct,FemaleOtherPct,FemaleNoReligiousAffiliationPct
10001,Avalon,0.0749,95.6522,30.1853,0.131,42.9792,0,0.0312,3.5182,0.1622,13.5487,5.0964,0,0,0.025,0,0,0.0811,4.1482,0.063,95.145,29.647,0.139,43.09,0,0,3.304,0.189,13.821,4.918,0,0,0,0,0,0.038,4.691,0.0988,96.1363,30.7123,0.1234,42.8836,0,0,3.7156,0.1234,13.2823,5.2833,0,0,0,0,0,0.1111,3.6168
10002,Bonavista--Burin--Trinity,0.0197,96.9984,27.1919,0.1382,22.0511,0.0461,0.0592,4.8578,0.079,28.6862,13.8889,0,0.0329,0.0922,0,0,0,2.8436,0.027,96.505,26.774,0.16,22.038,0.053,0.107,4.736,0.107,28.682,13.847,0,0,0.093,0,0,0,3.322,0,97.4789,27.6023,0.117,22.0663,0,0,4.9773,0.052,28.694,13.9311,0,0,0.078,0,0,0,2.3652
10003,Coast of Bays--Central--Notre Dame,0.0586,92.9121,19.6417,0.1368,19.9088,0.0586,0,19.0423,0.202,15.127,18.7818,0.0456,0,0,0,0,0.215,6.7362,0.066,92.553,19.753,0.186,19.647,0,0,19.05,0.106,14.695,19.063,0,0,0,0,0,0.199,7.076,0.0384,93.2574,19.5496,0.0896,20.1638,0.064,0,19.0379,0.2815,15.5322,18.5005,0.064,0,0,0,0,0.2431,6.4099
10004,Labrador,0,93.3522,25.725,0.5461,28.4557,0.0942,0,9.5857,0.5085,12.1657,16.2524,0,0,0,0,0.0753,0,6.403,0,92.356,25.937,0.519,28.423,0.074,0,9.054,0.519,11.837,15.918,0,0,0,0,0.111,0,7.347,0,94.3807,25.4587,0.5734,28.5168,0,0,10.13,0.4587,12.5,16.6284,0,0,0,0,0.0765,0,5.4281
10005,Long Range Mountains,0.0173,95.3878,36.6836,0.1849,34.366,0,0.0867,6.5195,0.1387,10.5248,6.8836,0.0347,0,0.0694,0.0116,0,0.0867,4.3521,0,94.574,36.246,0.166,33.622,0,0.059,6.411,0.107,10.899,7.064,0,0,0.083,0,0,0.083,5.153,0,96.1482,37.0988,0.1915,35.0715,0,0.1126,6.6111,0.1802,10.1588,6.7125,0.0563,0,0.0676,0,0,0.0788,3.604
10006,St. John's East,0.2174,86.5698,18.5303,0.4348,44.6267,0.1242,0.2733,2.4351,0.9815,13.6104,5.5535,0.6212,0.087,0.9629,0.0994,0,0.2236,11.2064,0.333,84.876,18.415,0.448,43.783,0.205,0.359,2.356,0.96,13.113,5.199,0.666,0.128,1.242,0.154,0,0.282,12.358,0.1086,88.1877,18.6414,0.4223,45.4271,0.0603,0.1931,2.4976,0.9894,14.0806,5.876,0.5671,0.0483,0.7119,0.0603,0,0.181,10.1231
10007,St. John's South--Mount Pearl,0.1051,91.609,17.116,0.3215,51.8118,0.068,0.068,2.3807,0.4514,13.3935,5.9857,0.0495,0.0557,0.303,0,0,0.235,7.6428,0.065,89.942,15.951,0.324,50.552,0,0.065,2.167,0.389,13.666,6.788,0.065,0,0.311,0,0,0.247,9.345,0.1417,93.1153,18.1861,0.3188,52.9405,0.0827,0.0709,2.5862,0.5196,13.1436,5.2669,0.0472,0.1063,0.2834,0,0,0.2126,6.0935
11001,Cardigan,0.2251,88.0962,3.2081,5.3046,46.4894,0,0.1548,1.393,8.1328,12.4384,10.9329,0.1548,0.0422,0.1407,0,0,0,11.2846,0.228,85.755,2.507,5.043,46.496,0,0,1.225,7.892,12.051,10.456,0.199,0,0.142,0,0,0,13.675,0.2225,90.4338,3.8932,5.5617,46.4683,0,0,1.5573,8.3704,12.8476,11.3737,0.139,0,0.1669,0,0.0556,0,8.9544
11002,Charlottetown,1.2157,75.4015,4.1423,3.707,39.5768,0.7354,0.1201,0.3452,6.2434,11.3312,9.2301,0.3602,0.2101,1.5759,0.03,0,0.4052,20.8014,1.396,72.509,4.284,3.505,37.877,0.682,0.097,0.325,5.875,11.36,8.439,0.389,0,1.785,0,0,0.292,23.596,1.0329,77.8894,3.9922,3.8805,41.0106,0.7817,0.1117,0.3629,6.5606,11.3065,9.8827,0.3629,0.335,1.4238,0.0558,0,0.5025,18.3975
11003,Egmont,0,87.7292,3.903,2.9716,50.2809,0.0887,0.1478,1.3897,3.9474,16.3808,8.6044,0.0739,0,0.2218,0,0.1331,0.1478,11.6499,0,86.094,3.869,3.023,48.609,0,0.181,1.693,3.476,16.505,8.585,0,0,0.272,0,0.121,0.212,13.12,0,89.2392,3.934,2.9216,51.8369,0,0.1446,1.0703,4.3969,16.2858,8.5913,0,0,0.2025,0,0.1157,0,10.269
11004,Malpeque,0.2017,85.0886,5.7052,4.9849,35.1246,0,0.3314,0.5619,7.2612,21.3226,9.7969,0,0,0,0,0,0.4178,14.2199,0.235,83.397,5.525,5.025,33.676,0,0.353,0.441,7.846,21.569,8.933,0,0,0,0,0,0.411,15.868,0.1413,86.6912,5.9339,4.9449,36.451,0,0.3391,0.7064,6.6968,21.1077,10.568,0,0,0,0,0,0.4238,12.6307
12001,Cape Breton--Canso,0.0875,91.4155,6.7008,1.9712,65.0363,0.1278,0.2018,0.3162,2.8256,10.4548,3.7877,0,0.0404,0.1278,0,0.1547,0.0807,8.0867,0.055,89.974,6.933,1.864,64.038,0.221,0.055,0.304,2.914,9.764,3.881,0,0.041,0.083,0,0.166,0.028,9.612,0.118,92.7859,6.4795,2.0724,65.9759,0.0393,0.3279,0.341,2.7413,11.0965,3.6857,0,0.0393,0.1705,0,0.1312,0.1312,6.6369
12002,Central Nova,0.1358,81.3332,10.725,3.9031,34.4828,0.1086,0.1697,0.8553,11.5124,13.6166,5.9598,0.0679,0.0204,0.0339,0,0.0272,0.1901,18.1917,0.084,79.385,10.922,3.589,33.827,0.14,0.126,0.768,11.439,12.793,5.796,0,0,0.056,0,0.028,0.196,20.209,0.1849,83.1858,10.5402,4.187,35.1209,0.0925,0.2113,0.9246,11.5705,14.4102,6.1154,0.1057,0,0,0,0,0.1849,16.2726
12003,Cumberland--Colchester,0.0685,73.5439,7.4316,11.6738,16.2524,0.1682,0.1931,1.221,3.0212,25.4158,8.1667,0.137,0,0.0249,0,0.0498,0.299,25.8706,0.051,70.746,7.117,11.39,16.165,0.257,0.27,1.133,2.664,23.655,8.121,0.103,0,0.039,0,0.051,0.193,28.829,0.0845,76.1681,7.7508,11.9401,16.3226,0.0845,0.1087,1.3159,3.3563,27.0796,8.2096,0.169,0,0,0,0.0483,0.3984,23.0955
12004,Dartmouth--Cole Harbour,0.2053,72.8635,12.6693,6.1765,33.0133,0.3607,0.677,0.9767,1.465,11.7425,5.7769,0.3663,0.1609,0.677,0.061,0.0166,0.4218,25.2275,0.209,69.618,11.967,5.484,32.125,0.395,0.627,0.825,1.313,11.142,5.751,0.407,0.186,0.825,0.07,0,0.279,28.407,0.1912,75.8207,13.3114,6.8097,33.8362,0.3187,0.7118,1.1155,1.6148,12.3021,5.8005,0.34,0.1381,0.5418,0.0637,0,0.5524,22.3202
12005,Halifax,0.9497,61.086,9.3626,4.5975,28.8476,1.2569,0.9273,0.6871,1.3239,7.994,6.089,0.4972,0.9161,3.3574,0.2179,0,0.6033,32.3725,1.055,56.401,8.604,4.105,27.319,1.426,0.974,0.464,1.612,6.551,5.346,0.58,0.858,4.314,0.232,0,0.557,36.027,0.8515,65.4451,10.0668,5.055,30.2651,1.0994,0.8946,0.9054,1.0455,9.3447,6.7687,0.4203,0.97,2.4682,0.2048,0,0.6359,28.9718
12006,Halifax West,0.4468,72.2061,11.3903,5.2222,33.2134,1.2185,0.8123,0.8414,1.5261,10.8158,7.1603,0.8646,0.3423,4.3983,0.116,0.0232,0.3191,21.2835,0.484,69.021,11.479,4.79,30.737,1.464,0.859,0.702,1.56,10.524,6.919,0.907,0.351,4.693,0.133,0,0.327,24.072,0.4126,75.1338,11.3069,5.6311,35.504,0.9924,0.7694,0.9701,1.5054,11.0839,7.3818,0.8252,0.3345,4.1258,0.1115,0,0.3234,18.711
12007,Kings--Hants,0.1581,71.6588,12.4711,17.4267,17.1409,0.0912,0.304,1.5262,1.6661,15.2864,5.74,0.0547,0.1155,0.1824,0.0182,0.1824,0.2675,27.3684,0.087,67.929,12.309,16.06,17.24,0.05,0.174,1.081,1.329,14.371,5.279,0.037,0.05,0.323,0,0.186,0.211,31.139,0.2263,75.2233,12.6266,18.7373,17.0339,0.1191,0.4169,1.9535,1.9893,16.1644,6.1823,0.0715,0.1787,0.0596,0,0.1787,0.3097,23.7522
12008,Sackville--Preston--Chezzetcook,0.0706,78.2338,15.3692,7.6552,33.055,0.1,0.6174,1.5169,1.3582,12.3354,6.2324,0.0118,0.0588,0.0823,0,0,0.2822,21.2606,0.048,76.117,14.885,7.389,32.726,0.143,0.703,1.525,1.132,11.441,6.161,0,0.036,0.072,0,0,0.25,23.454,0.0812,80.2948,15.8408,7.903,33.3759,0.0696,0.5222,1.5086,1.5667,13.2065,6.2899,0,0.0812,0.0812,0,0,0.3133,19.1134
12009,South Shore--St. Margarets,0.219,74.9699,19.6212,13.9385,15.6137,0.0985,6.2028,1.4836,1.0402,11.4694,5.502,0.0328,0.0985,0.3121,0,0.0109,0.1752,24.1596,0.233,72.527,18.955,13.265,15.24,0.1,6.267,1.453,1.043,10.426,5.779,0.044,0.111,0.222,0,0,0.111,26.73,0.2054,77.3514,20.2811,14.5946,15.9892,0.0865,6.1514,1.5243,1.0378,12.4757,5.2432,0,0.0973,0.4108,0,0,0.2486,21.6541
12010,Sydney--Victoria,0.0558,90.7012,7.5073,1.9099,62.7841,0.3206,0.0418,0.3834,4.029,8.302,5.4301,0.0558,0.1952,0.4949,0,0.23,0.237,8.0231,0,89.327,7.513,2.009,62.114,0.349,0,0.291,3.858,8.096,5.052,0,0.262,0.859,0,0.248,0.218,8.998,0.0802,91.9508,7.501,1.8051,63.3908,0.2942,0.0401,0.4546,4.1851,8.4904,5.7895,0.0802,0.1203,0.1471,0,0.2139,0.2407,7.14
12011,West Nova,0.1589,75.8311,6.1354,21.9873,31.5204,0.1039,0.5561,1.6439,0.4461,6.056,7.3759,0.0489,0.1406,0.1222,0,0.0489,0.3605,23.2828,0.101,73.393,5.733,20.874,31.494,0.152,0.619,1.503,0.48,5.405,7.122,0.076,0.189,0.152,0,0.051,0.316,25.736,0.225,78.1291,6.5127,23.0314,31.5571,0.0592,0.4973,1.788,0.4144,6.6785,7.6021,0,0.0947,0.0947,0,0.0474,0.4026,20.9828
13001,Acadie--Bathurst,0.0773,96.033,0.9145,0.5088,90.4882,0,0.0451,0.7986,0.1288,1.5649,1.5714,0.0193,0,0.1095,0,0.0193,0.1481,3.5806,0.052,95.555,0.855,0.389,90.087,0,0,0.803,0.091,1.749,1.529,0,0,0.104,0,0.026,0.117,4.121,0.1152,96.5177,0.973,0.6273,90.8975,0,0.0768,0.7809,0.1664,1.3827,1.6003,0,0,0.1152,0,0,0.1792,3.047
13002,Beausejour,0.0449,88.6901,2.8146,5.2767,71.4304,0.0513,0.1026,0.8335,0.7373,4.129,3.3083,0,0.0833,0,0,0.0705,0.1411,10.9124,0,87.113,2.32,5.18,70.219,0,0.09,0.889,0.735,4.201,3.466,0,0.116,0,0,0.077,0.129,12.41,0,90.2629,3.318,5.3599,72.6519,0.0766,0.1276,0.7785,0.7402,4.0582,3.1649,0,0.051,0,0,0.0638,0.1659,9.4308
13003,Fredericton,0.3491,72.4921,9.4021,11.2476,27.9631,0.2868,0.2556,2.5376,1.2657,10.5929,8.9407,0.4115,0.1746,0.7357,0,0.0499,0.505,25.2759,0.256,69.011,9.172,10.518,26.928,0.359,0.256,2.408,1.396,9.544,8.429,0.384,0.192,0.846,0,0.064,0.41,28.824,0.4373,75.7925,9.6198,11.9519,28.9445,0.2308,0.2429,2.66,1.1417,11.5875,9.4255,0.4373,0.1579,0.6316,0,0.0243,0.5952,21.8997
13004,Fundy Royal,0.0381,80.1219,11.5004,18.0947,26.2122,0.019,0.1142,2.7037,1.2694,10.8403,9.3488,0,0.0444,0.0635,0,0,0.2856,19.4085,0,77.171,11.145,17.128,25.621,0,0.115,2.498,1.319,10.479,8.827,0,0.038,0.064,0,0,0.32,22.342,0.0629,83.0419,11.8505,19.0464,26.7958,0.0377,0.1132,2.9186,1.2203,11.1964,9.8629,0,0.0377,0.0755,0,0,0.2516,16.543
13005,Madawaska--Restigouche,0,95.8271,1.5916,0.3546,88.2731,0.1319,0.0907,1.3195,0.3794,1.872,1.806,0.1567,0.0742,0.2474,0,0.0495,0.099,3.5296,0,95.378,1.608,0.22,87.76,0.169,0.102,1.337,0.322,2.082,1.811,0.135,0.102,0.288,0,0.051,0.102,3.961,0,96.254,1.5756,0.4823,88.7621,0.0965,0.0965,1.3023,0.4341,1.6881,1.8167,0.1768,0.0482,0.2251,0,0.0482,0.0965,3.1029
13006,Miramichi--Grand Lake,0,91.1037,5.7574,7.1563,58.4869,0,0.0341,3.6592,1.8594,10.0392,4.0942,0.0426,0,0.1365,0,0.4009,0.1365,8.1372,0,89.867,5.842,7.412,57.482,0,0,3.296,1.953,9.714,4.098,0,0,0.14,0,0.401,0.087,9.452,0,92.2871,5.6594,6.9282,59.4324,0,0,4.0234,1.7696,10.3506,4.0902,0.0501,0,0.1503,0,0.4174,0.1836,6.8614
13007,Moncton--Riverview--Dieppe,0.3887,78.315,4.8868,8.9049,47.7824,0.1543,0.0914,0.8402,0.9831,7.8989,6.7787,0.1143,0.1429,0.9431,0,0.0229,0.3487,19.7188,0.444,76.396,4.875,8.416,47.161,0.192,0.096,0.72,1.129,7,6.832,0.132,0.168,0.985,0,0,0.252,21.587,0.3382,80.0589,4.898,9.3597,48.3473,0.12,0.0982,0.9491,0.8618,8.716,6.7198,0.0982,0.12,0.9054,0,0,0.4363,18.0103
13008,New Brunswick Southwest,0.0843,79.8176,13.3246,16.1673,22.7186,0.1992,0.3065,5.7773,2.245,10.0299,9.0568,0,0.046,0,0,0,0.2299,19.7992,0.094,77.404,12.171,15.397,23.188,0.203,0.265,5.626,2.447,9.35,8.774,0,0.047,0,0,0,0.265,22.191,0.0754,82.1525,14.4408,16.9129,22.2792,0.1809,0.3467,5.924,2.05,10.7024,9.3307,0,0.0301,0,0,0,0.211,17.4857
13009,Saint John--Rothesay,0.144,80.0989,12.2825,9.3903,39.5893,0.288,0.0814,2.1598,0.9828,7.9379,7.3933,0.2254,0.1941,0.8639,0,0,0.4069,18.0543,0.132,77.669,11.549,9.329,38.795,0.383,0.092,2.127,0.899,6.858,7.611,0.225,0.172,1.136,0,0,0.317,20.336,0.1665,82.2767,12.9178,9.4445,40.2879,0.2022,0.0952,2.1887,1.0586,8.8973,7.1964,0.226,0.2141,0.6185,0,0,0.4877,15.9986
13010,Tobique--Mactaquac,0.0577,80.4973,6.8324,18.6595,30.2919,0.1514,0.3459,5.5063,0.9441,8.6126,9.1459,0.0721,0,0.2018,0,0.1369,0.1586,18.8685,0.073,77.423,6.64,17.893,29.612,0.102,0.204,5.283,0.919,8.275,8.523,0,0,0.234,0,0.161,0.131,21.891,0.0427,83.4828,7.0198,19.4219,30.9554,0.1993,0.4841,5.7383,0.9682,8.9563,9.7537,0.0854,0,0.1566,0,0.1139,0.1709,15.9334
24001,Abitibi--Baie-James--Nunavik--Eeyou,0.0533,90.4909,22.0617,0.521,59.7963,0.0414,0.0178,5.8973,0.0296,0.0414,2.0901,0,0.0118,0.373,0,0.45,0.0296,8.5736,0.058,89.927,21.841,0.464,59.858,0.058,0,5.663,0.023,0.046,1.984,0,0.023,0.429,0,0.418,0.023,9.122,0.0483,91.0684,22.2988,0.5801,59.7172,0.0242,0.0363,6.1276,0.0363,0.0483,2.2117,0,0.0242,0.3263,0,0.4714,0.0363,8.0251
24002,Abitibi--Temiscamingue,0.0149,91.6289,0.2238,0.0945,89.4156,0.0448,0,0.4576,0,0.0945,1.2733,0,0,0.184,0,0.1293,0.0945,7.9532,0,90.634,0.198,0.128,88.263,0.079,0,0.445,0,0.099,1.423,0,0,0.237,0,0.119,0.119,8.901,0,92.6468,0.2505,0.0701,90.5931,0,0,0.4809,0,0.1002,1.132,0,0,0.1302,0,0.1403,0.0701,7.0026
24003,Ahuntsic-Cartierville,2.0652,67.6132,0.2441,0.6008,50.8472,8.2891,0.0892,1.1077,0.2065,0.0657,6.1535,1.6475,0.2065,14.4567,0.2488,0,0.2253,13.5367,2.001,64.05,0.268,0.584,47.439,8.272,0.086,0.89,0.249,0.096,6.166,1.647,0.22,15.778,0.239,0,0.287,15.787,2.1365,71.0471,0.221,0.6262,54.1302,8.3065,0.0921,1.3077,0.1658,0.0276,6.1516,1.6576,0.1934,13.178,0.2486,0,0.1658,11.3638
24004,Alfred-Pellan,0.9903,85.0571,0.1467,1.1474,76.7578,1.6137,0.1153,0.5973,0.0472,0.0524,4.5793,0.1677,0.1624,4.8674,0,0,0.0838,8.6713,0.894,84.152,0.129,1.099,75.856,1.638,0.14,0.582,0.043,0,4.622,0.205,0.237,4.827,0,0,0.119,9.588,1.0812,85.9037,0.1632,1.1832,77.6112,1.5912,0.0918,0.612,0.051,0.0816,4.5492,0.1326,0.0918,4.9164,0,0,0.051,7.8131
24005,Argenteuil--La Petite-Nation,0.0972,89.647,1.5762,0.5614,81.9821,0.1781,0.1997,0.2591,0.5614,1.3495,2.9688,0,0.1511,0.1188,0,0,0.0648,9.9104,0.097,88.675,1.464,0.614,81.376,0.172,0.183,0.258,0.495,1.227,2.896,0,0.129,0.14,0,0,0.054,10.884,0.0974,90.6138,1.6889,0.5088,82.6026,0.184,0.2165,0.2598,0.6279,1.4832,3.0313,0,0.1732,0.0866,0,0,0.065,8.9315
24006,Avignon--La Mitis--Matane--Matapedia,0.0207,95.1299,0.1313,0.304,92.7881,0,0,0.2487,0.0207,0.297,1.3263,0,0,0.2418,0,0.1727,0.0414,4.3935,0,94.718,0.167,0.236,92.647,0,0,0.236,0,0.222,1.195,0,0,0.222,0,0.181,0.042,4.81,0,95.5507,0.1099,0.357,92.9278,0,0,0.2609,0.0412,0.357,1.4556,0,0,0.2609,0,0.1648,0.0412,3.9824
24007,Beauce,0.0144,95.7679,0.0192,0.4179,93.6062,0.0096,0,0.2258,0.0096,0,1.4411,0,0,0.0528,0,0,0.0576,4.0832,0,95.299,0,0.399,93.238,0,0,0.228,0,0,1.339,0,0,0.057,0,0,0.076,4.549,0,96.238,0,0.4472,93.9827,0,0,0.2333,0,0,1.5456,0,0,0.0389,0,0,0.0486,3.5968
24008,Beauport--Limoilou,0.4695,85.1945,0.0447,0.1453,82.2546,0.2795,0.1006,0.4863,0,0,1.8612,0.0615,0,1.2631,0,0,0.2739,12.7264,0.477,82.92,0.058,0.175,79.744,0.314,0.081,0.558,0,0,2.013,0.047,0,1.431,0,0,0.303,14.811,0.4626,87.2956,0.043,0.1291,84.5848,0.2474,0.1076,0.4195,0,0,1.7212,0.0861,0,1.108,0,0,0.2474,10.8003
24009,Becancour--Nicolet--Saurel,0.0548,93.2632,0.1206,0.2467,91.1637,0.0439,0.0219,0.2083,0,0.0493,1.3978,0,0,0.1699,0,0.0164,0.137,6.3586,0.055,92.57,0.121,0.296,90.452,0.066,0,0.099,0,0.044,1.46,0,0,0.198,0,0.022,0.11,7.046,0.0548,93.9547,0.1205,0.1971,91.8629,0,0,0.3176,0,0.0548,1.3361,0,0,0.1424,0,0,0.1643,5.673
24010,Bellechasse--Les Etchemins--Levis,0.1522,91.3699,0.06,0.06,89.7417,0.0231,0.0092,0.0923,0.0138,0.0231,1.3469,0,0,0.2399,0,0,0.0646,8.1642,0.112,90.171,0.047,0.065,88.549,0.037,0,0.065,0,0,1.36,0,0,0.289,0,0,0.056,9.373,0.201,92.5544,0.064,0.0548,90.9191,0,0,0.1279,0,0,1.3338,0,0,0.1919,0,0,0.0731,6.9797
24011,Beloeil--Chambly,0.1765,85.774,0.3531,0.3299,82.0294,0.2973,0.0976,0.5064,0.0558,0.2277,1.8723,0,0,0.3299,0,0,0.1069,13.5941,0.188,84.223,0.273,0.32,80.702,0.329,0.122,0.433,0.038,0.169,1.836,0,0,0.377,0,0,0.104,15.08,0.1743,87.2844,0.4312,0.3486,83.3211,0.2661,0.0734,0.578,0.0734,0.2752,1.9083,0,0,0.2752,0,0,0.1009,12.1468
24012,Berthier--Maskinonge,0.0673,91.7202,0.1191,0.2019,89.5195,0.0259,0.0155,0.1553,0,0.0362,1.6311,0,0.0259,0.088,0,0,0.057,8.0313,0.061,91.396,0.194,0.174,89.279,0.02,0,0.133,0,0.051,1.504,0,0,0.133,0,0,0,8.379,0.0734,92.0818,0.042,0.2307,89.785,0.042,0,0.1783,0,0.021,1.7619,0,0,0.042,0,0,0.1049,7.677
24013,Therese-De Blainville,0.2998,86.0629,0.1654,0.2792,82.6148,0.5376,0.0414,0.2326,0,0.0982,2.073,0.031,0.0827,0.9512,0,0,0.0569,12.5258,0.284,84.85,0.169,0.263,81.29,0.622,0,0.242,0,0.074,2.149,0,0.116,1.075,0,0,0.042,13.611,0.3045,87.2222,0.1624,0.2943,83.8729,0.4567,0.0812,0.2233,0,0.1116,2.0095,0.0406,0.0507,0.8322,0,0,0.0812,11.4787
24014,Pierre-Boucher--Les Patriotes--Vercheres,0.1434,87.1055,0.17,0.255,84.4225,0.3985,0.0478,0.34,0,0.0797,1.3814,0,0.0584,0.7916,0,0,0.0372,11.8532,0.139,86.13,0.192,0.181,83.463,0.448,0.043,0.405,0,0.043,1.344,0,0.075,0.811,0,0,0.043,12.781,0.1587,88.0728,0.1482,0.3281,85.3847,0.3598,0.0423,0.2752,0,0.1164,1.4076,0,0.0529,0.762,0,0,0,10.9324
24015,Bourassa,1.7152,75.6586,0.2619,2.049,60.7816,0.6368,0.0616,1.7614,0.0154,0.0308,10.0652,0.1951,0.1489,13.3364,0,0,0.0616,8.8636,1.638,72.993,0.217,1.909,58.297,0.759,0.033,1.833,0,0.054,9.881,0.184,0.184,14.761,0,0,0.087,10.141,1.785,78.0531,0.3121,2.1654,63.0218,0.5267,0.0878,1.707,0,0,10.2224,0.2048,0.1171,12.0562,0,0,0.0488,7.7156
24016,Brome--Missisquoi,0.0619,87.2426,3.4422,0.4851,77.0759,0.1703,0.1239,0.1393,0.1342,2.2965,3.3855,0.0206,0.2116,0.1084,0,0,0.1497,12.1794,0.083,86.77,3.081,0.479,76.996,0.156,0.125,0.135,0.167,2.134,3.508,0.031,0.229,0.104,0,0,0.187,12.605,0.0409,87.7175,3.7973,0.4811,77.1546,0.1842,0.1228,0.1433,0.1024,2.4565,3.2651,0,0.2047,0.1126,0,0,0.1228,11.7605
24017,Brossard--Saint-Lambert,2.5869,68.6156,1.4718,0.4772,55.7866,4.7016,0.1005,0.5375,0.5124,0.5977,4.4354,1.5019,0.211,8.1023,0.4069,0,0.1959,18.3846,2.472,66.171,1.331,0.377,53.389,5.05,0.084,0.566,0.503,0.555,4.327,1.634,0.199,8.696,0.419,0,0.21,20.21,2.6925,70.8743,1.5924,0.5597,58.01,4.3814,0.1255,0.5115,0.5115,0.6369,4.5358,1.3897,0.222,7.5468,0.3957,0,0.1737,16.7053
24018,Rimouski-Neigette--Temiscouata--Les Basques,0.0551,91.9973,0,0.1837,90.4911,0.0245,0,0.1653,0,0,1.1144,0,0,0.2327,0,0,0.0918,7.6047,0.037,91.468,0,0.161,90.036,0,0,0.198,0,0,1.05,0,0,0.247,0,0,0.074,8.149,0,92.5301,0,0.2065,90.9389,0,0,0.1336,0,0,1.1903,0,0,0.2186,0,0,0.0972,7.057
24019,Charlesbourg--Haute-Saint-Charles,0.1084,88.6749,0.0591,0.2118,86.5123,0.1232,0,0.2217,0.0197,0.0246,1.4975,0.0493,0,0.5764,0,0,0.0985,10.4729,0.112,87.481,0.081,0.152,85.393,0.101,0,0.193,0,0,1.531,0.061,0,0.689,0,0,0.071,11.556,0.0958,89.793,0.0479,0.2684,87.5791,0.1342,0,0.2396,0,0.0288,1.4664,0.0479,0,0.4696,0,0,0.1246,9.4499
24020,Beauport--Cote-de-Beaupre--ile d'Orleans--Charlevoix,0.0888,91.7564,0.0555,0.2053,90.2419,0.0444,0,0.0721,0.0277,0.0277,1.0651,0,0,0.1553,0,0,0.1165,7.8609,0.1,91.424,0.078,0.145,89.843,0.067,0,0.089,0,0.033,1.169,0,0,0.212,0,0,0.156,8.097,0.0884,92.0968,0,0.2763,90.6378,0.0332,0,0.0663,0,0,0.9616,0,0,0.1105,0,0,0.0774,7.6268
24021,Chateauguay--Lacolle,0.3693,87.5372,1.7418,0.5292,78.2769,1.0583,0.1488,0.6945,0.3914,0.9371,3.7758,0.2866,0.1323,1.1961,0.0606,0,0.1599,10.2139,0.432,86.661,1.573,0.487,77.62,1.064,0.133,0.62,0.41,1.008,3.745,0.277,0.155,1.341,0.055,0,0.144,10.946,0.2962,88.4063,1.9195,0.5594,78.9075,1.053,0.1536,0.7678,0.362,0.8665,3.7951,0.2962,0.1207,1.053,0.0768,0,0.1755,9.4878
24022,Chicoutimi--Le Fjord,0.0441,92.9755,0.0504,0.2205,90.802,0.0315,0.0252,0.0441,0,0.0252,1.7766,0,0,0.3717,0,0,0.1386,6.4386,0.038,91.353,0.089,0.267,89.086,0.025,0,0.038,0,0,1.796,0,0,0.331,0,0,0.14,8.074,0.0374,94.5649,0,0.1745,92.4582,0,0.0374,0.0374,0,0,1.7577,0,0,0.4114,0,0,0.1247,4.8242
24023,Compton--Stanstead,0.0844,88.2479,2.4676,0.8093,79.1569,0.0894,0.0993,0.0993,0.2135,1.842,3.4656,0.0199,0.0894,0.1043,0,0.0149,0.3475,11.0868,0.078,87.402,2.285,0.732,78.896,0.107,0.098,0.088,0.205,1.641,3.34,0,0.078,0.137,0,0,0.4,11.885,0.101,89.1223,2.6563,0.8888,79.4162,0.0707,0.0909,0.101,0.2323,2.0604,3.5855,0,0.101,0.0606,0,0,0.2929,10.2717
24024,Dorval--Lachine--LaSalle,1.005,73.2389,3.326,0.6748,54.4889,3.3021,0.2058,1.9669,0.5743,1.2682,7.432,1.3783,0.7753,6.5467,1.5458,0.0144,0.3206,15.1656,0.927,71.174,3.101,0.538,53.036,3.51,0.199,1.775,0.538,1.017,7.448,1.496,0.927,6.77,1.725,0,0.299,16.702,1.086,75.1518,3.5248,0.8007,55.8347,3.1106,0.2025,2.1443,0.5982,1.5093,7.4268,1.27,0.635,6.3409,1.3805,0,0.3497,13.7493
